//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xsn048
//Part Number (Chip ID): AM8802 A5
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.291_ma1
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 02-23-2010 17:58:53
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\mikes_spur_quick1.Script
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Is Spur Harmonics (-99 = no)	Spur Number	Range Table of Spur	Frequency of Spur (MHz)	Amplitude of Spur (dBm)	Absolute Limit (dBm)	Pass/Fail(1|0)	Spur Pass Threshold (dBm)	Vbat_I(Amp)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	81	11	828.1145	-16.355	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	82	11	828.2403	-16.846	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	83	11	828.0166	-17.926	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	84	12	820.4612	-13.734	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	85	12	820.3424	-15.305	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	86	12	820.0769	-16.366	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	87	12	820.2027	-18.473	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	88	12	820.2446	-20.154	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	89	13	1149.284	-9.419	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	90	14	519.7005	-7.5	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	91	14	501.5973	-9.709	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	92	14	506.3893	-9.967	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	93	14	529.817	-13.337	-36.0	0	-36	 	 	 	 	 	 
2	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	L3B	LBIn	-31.06	0.0	0.0	-8.39	826.0	3.5	-16.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.894226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	0.0	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.380v_ramp.txt	02-23-2010	18:06:07	LB 08
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	2	343.5108	-18.315	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	2	440.0998	-19.595	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	3	2	193.7604	-20.252	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	4	2	247.6705	-21.373	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	5	2	97.92014	-23.078	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	6	2	103.1614	-23.135	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	7	2	151.0815	-23.663	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	8	2	199.7504	-26.489	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	9	2	482.7787	-29.763	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	10	2	145.8403	-30.589	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	11	3	819.5407	-22.534	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	12	3	815.5141	-28.317	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	13	3	814.1165	-30.346	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	14	3	816.8452	-31.768	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	15	3	817.8935	-32.817	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	16	3	816.5291	-33.339	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	17	3	815.2479	-33.733	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	18	3	814.8652	-33.759	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	19	3	818.193	-33.955	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	20	3	818.5258	-34.237	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	21	4	853.5091	-19.508	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	22	4	854.5574	-25.595	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	23	4	849.0832	-27.445	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	24	4	853.8419	-29.469	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	25	4	854.1248	-32.876	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	26	5	807.9101	-21.684	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	27	5	809.6406	-22.557	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	28	5	808.9917	-22.559	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	29	5	807.4609	-22.881	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	30	5	808.609	-23.341	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	31	5	808.2097	-23.955	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	32	5	808.3761	-24.148	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	33	5	809.1248	-24.22	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	34	5	804.183	-24.229	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	35	5	807.0948	-25.099	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	36	6	859.1498	-4.601	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	37	6	864.6406	-21.608	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	38	6	860.2979	-25.794	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	39	6	863.2263	-26.869	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	40	6	861.5291	-27.689	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	41	6	863.9917	-28.05	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	42	6	861.2629	-28.898	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	43	6	860.6639	-29.173	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	44	6	860.4143	-29.476	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	45	6	864.2246	-29.556	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	46	7	794.183	-5.054	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	47	7	798.4925	-6.606	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	48	7	798.4426	-6.606	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	49	7	799.4742	-11.095	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	50	7	799.6739	-12.793	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	51	7	794.5491	-23.201	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	52	7	794.8486	-26.675	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	53	7	795.7471	-26.87	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	54	7	796.3461	-26.995	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	55	7	796.4959	-27.701	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	56	8	869.2163	6.033	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	57	8	874.6406	-13.223	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	58	8	871.3628	-17.418	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	59	8	871.7787	-19.209	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	60	8	871.4626	-20.449	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	61	8	871.1797	-20.656	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	62	8	869.7654	-20.927	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	63	8	871.8785	-21.522	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	64	8	870.7637	-22.047	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	65	8	870.98	-22.047	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	66	9	564.0832	18.349	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	67	9	522.9917	5.344	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	68	9	605.6639	3.839	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	69	9	666.3228	-1.016	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	70	9	646.7554	-1.286	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	71	9	660.4526	-5.696	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	72	9	509.7837	-10.355	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	73	9	591.4776	-11.293	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	74	9	633.0582	-12.377	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	75	9	505.8702	-12.927	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	76	10	1096.273	10.258	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	77	10	1135.777	3.794	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	78	10	1037.017	1.641	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	79	10	1175.281	-3.168	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	80	10	958.0083	-9.444	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	81	11	828.2962	-30.211	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	82	12	820.4962	-27.019	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	83	13	1169.115	-3.113	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	84	14	522.8952	5.341	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	85	14	509.584	-12.875	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	86	14	536.7388	-18.541	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	87	14	501.0649	-21.182	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	88	14	541.5308	-25.007	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	89	14	515.9734	-28.251	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	90	14	513.8436	-28.989	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	91	14	505.3244	-29.171	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	92	14	528.2196	-31.475	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	93	14	539.401	-32.404	-36.0	0	-36	 	 	 	 	 	 
2	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	L3B	LBIn	-31.06	0.0	0.0	-8.39	826.0	3.5	-17.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	0.0	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.380v_ramp.txt	02-23-2010	18:06:24	LB 08
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	2	199.0017	-11.668	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	2	97.92014	-13.792	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	3	2	101.6639	-26.222	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	4	2	488.7687	-32.526	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	5	2	482.7787	-33.68	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	6	2	193.7604	-34.868	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	7	2	195.2579	-35.157	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	8	4	849.0666	-27.6	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	9	5	804.1498	-27.293	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	10	5	809.6239	-31.563	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	11	6	859.183	-3.102	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	12	6	864.6406	-9.289	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	13	6	859.5158	-28.526	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	14	6	859.3994	-29.866	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	15	6	859.2496	-30.333	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	16	6	859.7155	-31.677	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	17	6	863.193	-31.907	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	18	6	862.7937	-32.527	-36.0	0	-36	 	 	 	 	 	 
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	19	6	862.9101	-32.795	-36.0	0	-36	 	 	 	 	 	 
